frame_num,timestamp,raw_weight,smoothed_weight,confidence,entropy,needs_review
83,2.769433333333333,7.624,7.624,0.977136492729187,0.0725884884595871,True
84,2.8028,7.624,7.624,0.9776849746704102,0.07332205027341843,True
85,2.8361666666666667,7.624,7.624,0.9762635231018066,0.07697149366140366,True
86,2.8695333333333335,7.624,7.624,0.9776406288146973,0.07288683950901031,True
87,2.9029000000000003,7.624,7.624,0.9794415235519409,0.06896364688873291,True
88,2.9362666666666666,7.624,7.624,0.9785837531089783,0.07114462554454803,True
89,2.9696333333333333,7.624,7.624,0.977976381778717,0.07063271105289459,True
90,3.003,7.624,7.624,0.9795145988464355,0.06952334940433502,True
91,3.036366666666667,7.624,7.624,0.9784284830093384,0.07127408683300018,True
92,3.069733333333333,7.624,7.624,0.9761877059936523,0.07345021516084671,True
93,3.1031,7.624,7.624,0.9774340987205505,0.07287801802158356,True
94,3.1364666666666667,7.624,7.624,0.9748955965042114,0.07421915233135223,True
95,3.1698333333333335,7.624,7.624,0.9770620465278625,0.07262716442346573,True
96,3.2032000000000003,7.624,7.624,0.9773566126823425,0.07111027091741562,True
97,3.2365666666666666,7.624,7.624,0.9761849045753479,0.07511034607887268,True
98,3.2699333333333334,7.624,7.624,0.9761775732040405,0.07470107078552246,True
99,3.3033,7.624,7.624,0.9757053256034851,0.07477902621030807,True
100,3.336666666666667,7.624,7.624,0.9763601422309875,0.07469909638166428,True
101,3.370033333333333,7.624,7.624,0.9750291109085083,0.0753026232123375,True
102,3.4034,7.624,7.624,0.9765462875366211,0.07662110030651093,True
103,3.4367666666666667,7.624,7.624,0.9779323935508728,0.07502815872430801,True
104,3.4701333333333335,7.624,7.624,0.9770933985710144,0.07556743919849396,True
105,3.5035000000000003,7.624,7.624,0.9756675958633423,0.08019876480102539,True
106,3.5368666666666666,7.624,7.624,0.9718475937843323,0.08724905550479889,True
107,3.5702333333333334,7.644,7.644,0.9745155572891235,0.07945562154054642,True
108,3.6036,7.614,7.614,0.9756261706352234,0.07794198393821716,True
109,3.636966666666667,7.624,7.624,0.9764602780342102,0.07148168236017227,True
110,3.6703333333333332,7.624,7.624,0.980247974395752,0.06782732903957367,True
111,3.7037,7.624,7.624,0.9805041551589966,0.06839679181575775,True
112,3.7370666666666668,7.624,7.624,0.9793246984481812,0.06947538256645203,True
113,3.7704333333333335,7.624,7.624,0.97923743724823,0.06905271857976913,True
114,3.8038,7.624,7.624,0.9802935719490051,0.0688653513789177,True
115,3.8371666666666666,7.624,7.624,0.9765274524688721,0.07440179586410522,True
116,3.8705333333333334,7.624,7.624,0.9777193069458008,0.07201865315437317,True
117,3.9039,7.624,7.624,0.9778969287872314,0.07033298909664154,True
118,3.937266666666667,7.624,7.624,0.9795288443565369,0.06855915486812592,True
119,3.9706333333333332,7.624,7.624,0.9785237908363342,0.07100708782672882,True
120,4.0040000000000004,7.624,7.624,0.9805067777633667,0.06950679421424866,True
121,4.037366666666666,7.624,7.624,0.9771216511726379,0.07356595993041992,True
122,4.070733333333333,7.624,7.624,0.9768533110618591,0.07337130606174469,True
123,4.1041,7.624,7.624,0.9767932891845703,0.07374757528305054,True
124,4.137466666666667,7.624,7.624,0.9764659404754639,0.07400968670845032,True
125,4.170833333333333,7.624,7.624,0.9758762717247009,0.07531030476093292,True
126,4.2042,7.624,7.624,0.9785394668579102,0.06936876475811005,True
127,4.237566666666667,7.624,7.624,0.979878842830658,0.06925707310438156,True
128,4.270933333333334,7.624,7.624,0.9763270616531372,0.07159703224897385,True
129,4.3043000000000005,7.624,7.624,0.9758787155151367,0.07399187237024307,True
130,4.337666666666666,7.624,7.624,0.9765859246253967,0.07378792017698288,True
131,4.371033333333333,7.624,7.624,0.9792724847793579,0.07104109227657318,True
132,4.4044,7.624,7.624,0.9784070253372192,0.07083791494369507,True
133,4.437766666666667,7.644,7.644,0.97057044506073,0.09143608063459396,True
134,4.471133333333333,7.644,7.644,0.9680023789405823,0.09481137990951538,True
135,4.5045,7.644,7.644,0.9769040942192078,0.07609866559505463,True
136,4.537866666666667,7.644,7.644,0.9724535942077637,0.08538651466369629,True
137,4.571233333333334,7.614,7.614,0.9697079658508301,0.08576086908578873,True
138,4.6046000000000005,7.614,7.614,0.9679169058799744,0.09062327444553375,True
139,4.637966666666666,7.614,7.614,0.968604326248169,0.09081846475601196,True
140,4.671333333333333,7.614,7.614,0.9715835452079773,0.08481504768133163,True
141,4.7047,7.614,7.614,0.9696459174156189,0.08724728226661682,True
142,4.738066666666667,7.614,7.614,0.9687275886535645,0.08879981935024261,True
143,4.771433333333333,7.614,7.614,0.9696415662765503,0.08929665386676788,True
144,4.8048,7.614,7.614,0.9694285988807678,0.0922846868634224,True
145,4.838166666666667,7.614,7.614,0.9667185544967651,0.09670484066009521,True
146,4.871533333333334,7.614,7.614,0.9659225344657898,0.09606532007455826,True
147,4.9049000000000005,7.614,7.614,0.9663046002388,0.09587930142879486,True
148,4.938266666666666,7.614,7.614,0.9664231538772583,0.09425115585327148,True
149,4.971633333333333,7.614,7.614,0.967257022857666,0.09307802468538284,True
150,5.005,7.614,7.614,0.9680702090263367,0.08971203118562698,True
151,5.038366666666667,7.614,7.614,0.9686896800994873,0.08955956995487213,True
152,5.071733333333333,7.614,7.614,0.968474805355072,0.08802370727062225,True
153,5.1051,7.614,7.614,0.970683217048645,0.0864819884300232,True
154,5.138466666666667,7.614,7.614,0.9716516137123108,0.08577059954404831,True
155,5.171833333333334,7.614,7.614,0.9719866514205933,0.08642084896564484,True
156,5.2052000000000005,7.614,7.614,0.970789909362793,0.08830640465021133,True
157,5.238566666666666,7.614,7.614,0.9663318991661072,0.09117716550827026,True
158,5.271933333333333,7.614,7.614,0.9666587114334106,0.09075070917606354,True
159,5.3053,7.624,7.624,0.9660331010818481,0.09425190836191177,True
160,5.338666666666667,7.614,7.614,0.9669777154922485,0.09023045748472214,True
161,5.372033333333333,7.614,7.614,0.9664515852928162,0.0925903469324112,True
162,5.4054,7.614,7.614,0.9666233062744141,0.09241889417171478,True
163,5.438766666666667,7.614,7.614,0.9708850383758545,0.08869272470474243,True
164,5.472133333333334,7.644,7.644,0.9718437790870667,0.08622477948665619,True
165,5.5055000000000005,7.614,7.614,0.9684040546417236,0.08684428781270981,True
166,5.538866666666666,7.614,7.614,0.9700656533241272,0.08482660353183746,True
167,5.572233333333333,7.614,7.614,0.970096230506897,0.08577902615070343,True
168,5.6056,7.614,7.614,0.969987154006958,0.0862160176038742,True
169,5.638966666666667,7.644,7.644,0.9698950052261353,0.08534730970859528,True
170,5.6723333333333334,7.614,7.614,0.9708902835845947,0.08623068034648895,True
171,5.7057,7.654,7.654,0.969796359539032,0.09014229476451874,True
172,5.739066666666667,7.614,7.614,0.9693729877471924,0.09016646444797516,True
173,5.772433333333334,7.614,7.614,0.9699116945266724,0.08888033032417297,True
174,5.8058000000000005,7.614,7.614,0.9696659445762634,0.08796446025371552,True
175,5.839166666666666,7.614,7.614,0.9682855010032654,0.0880185067653656,True
176,5.872533333333333,7.614,7.614,0.9692089557647705,0.08746838569641113,True
177,5.9059,7.614,7.614,0.9714127779006958,0.08622068166732788,True
178,5.939266666666667,7.644,7.644,0.969918429851532,0.0885327160358429,True
179,5.9726333333333335,7.614,7.614,0.971559464931488,0.08645898103713989,True
180,6.006,7.614,7.614,0.970154345035553,0.08606180548667908,True
181,6.039366666666667,7.644,7.644,0.9712472558021545,0.08406974375247955,True
182,6.072733333333334,7.614,7.614,0.9719855785369873,0.08359259366989136,True
183,6.1061000000000005,7.654,7.654,0.9723156690597534,0.08352170139551163,True
184,6.139466666666666,7.614,7.614,0.9728578925132751,0.08308062702417374,True
185,6.172833333333333,7.614,7.614,0.9720063209533691,0.08454747498035431,True
186,6.2062,7.614,7.614,0.9703940749168396,0.0849170833826065,True
187,6.239566666666667,7.614,7.614,0.9709614515304565,0.08368037641048431,True
188,6.2729333333333335,7.614,7.614,0.9684741497039795,0.08702558279037476,True
189,6.3063,7.614,7.614,0.969677746295929,0.08627502620220184,True
190,6.339666666666667,7.634,7.634,0.9709484577178955,0.08455350250005722,True
191,6.373033333333334,7.614,7.614,0.9717533588409424,0.08328692615032196,True
192,6.4064000000000005,7.614,7.614,0.9716384410858154,0.08343218266963959,True
193,6.439766666666666,7.644,7.644,0.9715681076049805,0.08349008858203888,True
194,6.473133333333333,7.644,7.644,0.9721031188964844,0.08271665126085281,True
195,6.5065,7.644,7.644,0.9716067314147949,0.08352378755807877,True
196,6.539866666666667,7.614,7.614,0.9712169170379639,0.08660076558589935,True
197,6.5732333333333335,7.644,7.644,0.9717377424240112,0.08260902017354965,True
198,6.6066,7.644,7.644,0.9711061120033264,0.08305420726537704,True
199,6.639966666666667,7.644,7.644,0.9717022180557251,0.0831068754196167,True
200,6.673333333333334,7.644,7.644,0.9696226119995117,0.08533617109060287,True
201,6.7067000000000005,7.644,7.644,0.9683079719543457,0.0870535671710968,True
202,6.740066666666666,7.644,7.644,0.9691696166992188,0.08588948845863342,True
203,6.773433333333333,7.644,7.644,0.968662679195404,0.08582113683223724,True
204,6.8068,7.644,7.644,0.9698663949966431,0.0850580483675003,True
205,6.840166666666667,7.644,7.644,0.9688355326652527,0.09016108512878418,True
206,6.8735333333333335,7.614,7.614,0.9677072167396545,0.09288263320922852,True
207,6.9069,7.614,7.614,0.9708479046821594,0.08511492609977722,True
208,6.940266666666667,7.614,7.614,0.9695088267326355,0.08661854267120361,True
209,6.973633333333334,7.614,7.614,0.9708215594291687,0.08459554612636566,True
210,7.007000000000001,7.614,7.614,0.9709981679916382,0.08373454958200455,True
211,7.040366666666666,7.644,7.644,0.9708089232444763,0.08421612530946732,True
212,7.073733333333333,7.644,7.644,0.9707332849502563,0.08536028861999512,True
213,7.1071,7.644,7.644,0.9705108404159546,0.08540317416191101,True
214,7.140466666666667,7.644,7.644,0.9690945744514465,0.08587375283241272,True
215,7.1738333333333335,7.644,7.644,0.9721704721450806,0.0841672271490097,True
216,7.2072,7.644,7.644,0.9705103039741516,0.0858110785484314,True
217,7.240566666666667,7.614,7.614,0.9686293601989746,0.08743071556091309,True
218,7.273933333333334,7.614,7.614,0.9700473546981812,0.08618771284818649,True
219,7.307300000000001,7.644,7.644,0.9707155227661133,0.08522063493728638,True
220,7.3406666666666665,7.644,7.644,0.9691466689109802,0.09206197410821915,True
221,7.374033333333333,7.614,7.614,0.9706398248672485,0.08651827275753021,True
222,7.4074,7.614,7.614,0.9693352580070496,0.08683860301971436,True
223,7.440766666666667,7.644,7.644,0.969954252243042,0.0857880711555481,True
224,7.4741333333333335,7.644,7.644,0.9703037142753601,0.08593276143074036,True
225,7.5075,7.644,7.644,0.9710242748260498,0.08615541458129883,True
226,7.540866666666667,7.644,7.644,0.9732977151870728,0.0835190862417221,True
227,7.574233333333334,7.644,7.644,0.9718972444534302,0.08463443070650101,True
228,7.6076,7.614,7.614,0.9696725010871887,0.08769429475069046,True
229,7.6409666666666665,7.614,7.614,0.9695852994918823,0.08761098980903625,True
230,7.674333333333333,7.644,7.644,0.9702540636062622,0.08658548444509506,True
231,7.7077,7.644,7.644,0.9715192317962646,0.0841667503118515,True
232,7.741066666666667,7.644,7.644,0.9711328744888306,0.08509679138660431,True
233,7.7744333333333335,7.644,7.644,0.9705885648727417,0.08684617280960083,True
234,7.8078,7.644,7.644,0.9715186357498169,0.08621196448802948,True
235,7.841166666666667,7.614,7.614,0.9714952111244202,0.08706607669591904,True
236,7.874533333333334,7.614,7.614,0.9722821712493896,0.08490177989006042,True
237,7.9079,7.614,7.614,0.9711057543754578,0.08633877336978912,True
238,7.9412666666666665,7.624,7.624,0.9691463708877563,0.0912078320980072,True
239,7.974633333333333,7.624,7.624,0.9698145389556885,0.08977536857128143,True
240,8.008000000000001,7.624,7.624,0.9680222272872925,0.09298563003540039,True
241,8.041366666666667,7.614,7.614,0.9663963913917542,0.09343123435974121,True
242,8.074733333333333,7.614,7.614,0.9661319851875305,0.09444507211446762,True
243,8.1081,7.614,7.614,0.9620358347892761,0.09650212526321411,True
244,8.141466666666666,7.614,7.614,0.9648754596710205,0.09429499506950378,True
245,8.174833333333334,7.614,7.614,0.9621777534484863,0.09752078354358673,True
246,8.2082,7.519,7.519,0.9691305756568909,0.08857548981904984,True
247,8.241566666666667,7.519,7.519,0.9627051949501038,0.09533967077732086,False
248,8.274933333333333,7.519,7.519,0.9619346261024475,0.09601360559463501,False
249,8.308300000000001,7.619,7.619,0.9610303640365601,0.09648635238409042,True
250,8.341666666666667,7.614,7.614,0.9616130590438843,0.09679576754570007,True
251,8.375033333333333,7.624,7.624,0.9661320447921753,0.09213510155677795,True
252,8.4084,7.619,7.619,0.962867796421051,0.09521035104990005,True
253,8.441766666666666,7.624,7.624,0.9755663275718689,0.08007999509572983,True
254,8.475133333333334,7.524,7.524,0.9754413962364197,0.0757647454738617,True
255,8.5085,7.614,7.614,0.9646183252334595,0.09476464986801147,True
256,8.541866666666667,7.624,7.624,0.965363085269928,0.09415455162525177,True
257,8.575233333333333,7.624,7.624,0.96809983253479,0.09124467521905899,True
258,8.608600000000001,7.619,7.619,0.9628931283950806,0.09543284773826599,True
259,8.641966666666667,7.519,7.519,0.9634435176849365,0.09564011543989182,True
260,8.675333333333333,7.619,7.619,0.9636366963386536,0.0966176763176918,True
261,8.7087,7.614,7.614,0.9638715386390686,0.09656953811645508,True
262,8.742066666666666,7.619,7.619,0.9636787176132202,0.09559480845928192,True
263,8.775433333333334,7.519,7.519,0.9656690359115601,0.09171997755765915,True
264,8.8088,7.624,7.624,0.9731314778327942,0.0839187502861023,True
265,8.842166666666667,0.724,0.724,0.974574089050293,0.08220828324556351,True
266,8.875533333333333,7.614,7.614,0.96685791015625,0.0919322818517685,True
267,8.908900000000001,7.614,7.614,0.9679951667785645,0.08906065672636032,True
268,8.942266666666667,7.624,7.624,0.9704908728599548,0.08761513233184814,True
269,8.975633333333333,7.614,7.614,0.9651331901550293,0.09473897516727448,True
270,9.009,7.614,7.614,0.9675291776657104,0.09211363643407822,True
271,9.042366666666666,7.619,7.619,0.9625087976455688,0.09748665988445282,True
272,9.075733333333334,7.519,7.519,0.964493989944458,0.09399203956127167,True
273,9.1091,7.619,7.619,0.9630604982376099,0.09644085168838501,True
274,9.142466666666667,7.614,7.614,0.965743362903595,0.09415765106678009,True
275,9.175833333333333,7.614,7.614,0.9656278491020203,0.09565296769142151,True
276,9.209200000000001,7.614,7.614,0.9636412858963013,0.09690655767917633,True
277,9.242566666666667,7.614,7.614,0.9636982679367065,0.09790834784507751,True
278,9.275933333333333,7.519,7.519,0.9612032771110535,0.09937670826911926,True
279,9.3093,7.614,7.614,0.9638571739196777,0.09738989174365997,True
280,9.342666666666666,7.519,7.519,0.9623507857322693,0.09585140645503998,True
281,9.376033333333334,7.519,7.519,0.9710001945495605,0.08457748591899872,False
282,9.4094,7.619,7.619,0.9627280235290527,0.09704343974590302,True
283,9.442766666666667,7.519,7.519,0.9635521173477173,0.09391587972640991,True
284,9.476133333333333,7.519,7.519,0.9695771932601929,0.08736303448677063,False
285,9.509500000000001,7.614,7.614,0.9642780423164368,0.09535926580429077,True
286,9.542866666666667,7.519,7.519,0.9675297737121582,0.08942154049873352,True
287,9.576233333333333,7.589,7.589,0.9633017182350159,0.09524719417095184,True
288,9.6096,7.519,7.519,0.9632474184036255,0.09731792658567429,True
289,9.642966666666666,7.519,7.519,0.9673092365264893,0.09030702710151672,False
290,9.676333333333334,7.614,7.614,0.9624307155609131,0.09737536311149597,True
291,9.7097,7.519,7.519,0.9667360782623291,0.09063369035720825,True
292,9.743066666666667,7.519,7.519,0.9659122228622437,0.09288744628429413,False
293,9.776433333333333,7.519,7.519,0.9675382375717163,0.08986242115497589,False
294,9.809800000000001,7.619,7.619,0.9621433019638062,0.0990796685218811,True
295,9.843166666666667,7.519,7.519,0.9637423753738403,0.09662878513336182,True
296,9.876533333333333,7.519,7.519,0.963550329208374,0.09514598548412323,False
297,9.9099,7.519,7.519,0.9636762738227844,0.09610330313444138,False
298,9.943266666666666,7.519,7.519,0.9646942615509033,0.09508968144655228,False
299,9.976633333333334,7.519,7.519,0.9641771912574768,0.09661369025707245,False
300,10.01,7.519,7.519,0.9635752439498901,0.09636196494102478,False
301,10.043366666666667,7.519,7.519,0.9661467671394348,0.0920710638165474,False
302,10.076733333333333,7.519,7.519,0.9714896082878113,0.08530516177415848,False
303,10.110100000000001,7.519,7.519,0.9729039072990417,0.08163964748382568,False
304,10.143466666666667,7.519,7.519,0.9703736305236816,0.08595210313796997,False
305,10.176833333333333,7.519,7.519,0.9680585861206055,0.08901463449001312,False
306,10.2102,7.519,7.519,0.9649362564086914,0.09270352870225906,False
307,10.243566666666666,7.519,7.519,0.9635053873062134,0.095054492354393,False
308,10.276933333333334,7.619,7.619,0.9603055715560913,0.1005750447511673,True
309,10.3103,7.519,7.519,0.96270751953125,0.0978529155254364,True
310,10.343666666666667,7.519,7.519,0.962990403175354,0.09827132523059845,False
311,10.377033333333333,7.519,7.519,0.9634738564491272,0.09743483364582062,False
312,10.410400000000001,7.614,7.614,0.9627096652984619,0.09831602871417999,True
313,10.443766666666667,7.614,7.614,0.9644145369529724,0.09574295580387115,True
314,10.477133333333333,7.614,7.614,0.9639800786972046,0.09485486149787903,True
315,10.5105,7.619,7.619,0.9616140723228455,0.0984933078289032,True
316,10.543866666666666,7.614,7.614,0.9624702334403992,0.09736565500497818,True
317,10.577233333333334,7.614,7.614,0.9637103080749512,0.09627096354961395,True
318,10.6106,7.644,7.644,0.9710137844085693,0.08546872437000275,True
319,10.643966666666667,7.644,7.644,0.9703313708305359,0.08590330183506012,True
320,10.677333333333333,7.644,7.644,0.9701412320137024,0.08636963367462158,True
321,10.710700000000001,7.644,7.644,0.9692040681838989,0.08717304468154907,True
322,10.744066666666667,7.644,7.644,0.9692161083221436,0.08876059949398041,True
323,10.777433333333333,7.644,7.644,0.9699718952178955,0.08608685433864594,True
324,10.8108,7.644,7.644,0.9694651961326599,0.08565907925367355,True
325,10.844166666666666,7.614,7.614,0.9709629416465759,0.08700624108314514,True
326,10.877533333333334,7.644,7.644,0.9689922332763672,0.09176328778266907,True
327,10.9109,7.644,7.644,0.9692079424858093,0.09126891195774078,True
328,10.944266666666667,7.644,7.644,0.9687106609344482,0.09274116158485413,True
329,10.977633333333333,7.614,7.614,0.9682202935218811,0.09260496497154236,True
330,11.011000000000001,7.644,7.644,0.9686446189880371,0.09005725383758545,True
331,11.044366666666667,7.644,7.644,0.9706681966781616,0.08653561770915985,True
332,11.077733333333333,7.644,7.644,0.9697974920272827,0.08636137843132019,True
333,11.1111,7.634,7.634,0.9695597887039185,0.08645139634609222,True
334,11.144466666666666,7.634,7.634,0.9705311059951782,0.08696792274713516,True
335,11.177833333333334,7.634,7.634,0.9696120023727417,0.08683796226978302,True
336,11.2112,7.634,7.634,0.9690070152282715,0.08922052383422852,True
337,11.244566666666667,7.634,7.634,0.9687445759773254,0.08722647279500961,True
338,11.277933333333333,7.634,7.634,0.968727171421051,0.08917573094367981,True
339,11.311300000000001,7.614,7.614,0.9673759937286377,0.08963081240653992,True
340,11.344666666666667,7.614,7.614,0.967519998550415,0.08965986967086792,True
341,11.378033333333333,7.634,7.634,0.9672091007232666,0.08794835209846497,True
342,11.4114,7.644,7.644,0.9667683839797974,0.08868397772312164,True
343,11.444766666666666,7.644,7.644,0.968039870262146,0.08813469856977463,True
344,11.478133333333334,7.644,7.644,0.9690494537353516,0.08708325028419495,True
345,11.5115,7.614,7.614,0.9715503454208374,0.08401013910770416,True
346,11.544866666666667,7.614,7.614,0.9707505702972412,0.08518610149621964,True
347,11.578233333333333,7.644,7.644,0.9734889268875122,0.0815216451883316,True
348,11.611600000000001,7.644,7.644,0.9698302745819092,0.08725350350141525,True
349,11.644966666666667,7.644,7.644,0.9688576459884644,0.08720371872186661,True
350,11.678333333333333,7.634,7.634,0.9723562002182007,0.08378121256828308,True
351,11.7117,7.644,7.644,0.9690107703208923,0.08759409189224243,True
352,11.745066666666666,7.644,7.644,0.9701031446456909,0.08765654265880585,True
353,11.778433333333334,7.644,7.644,0.9736604690551758,0.08223432302474976,True
354,11.8118,7.644,7.644,0.9737505912780762,0.08133964240550995,True
355,11.845166666666668,7.644,7.644,0.9700215458869934,0.08599598705768585,True
356,11.878533333333333,7.644,7.644,0.9703829288482666,0.08556205779314041,True
357,11.911900000000001,7.644,7.644,0.9710524082183838,0.08471638709306717,True
358,11.945266666666667,7.644,7.644,0.9696093201637268,0.0865580141544342,True
359,11.978633333333333,7.634,7.634,0.971993088722229,0.08397738635540009,True
360,12.012,7.644,7.644,0.9699885845184326,0.08963574469089508,True
361,12.045366666666666,7.614,7.614,0.9684255123138428,0.09152165800333023,True
362,12.078733333333334,7.644,7.644,0.9683634042739868,0.08787737786769867,True
363,12.1121,7.644,7.644,0.9693860411643982,0.08801701664924622,True
364,12.145466666666668,7.614,7.614,0.9687172174453735,0.09154234826564789,True
365,12.178833333333333,7.614,7.614,0.9680788516998291,0.08822886645793915,True
366,12.212200000000001,7.614,7.614,0.9679499864578247,0.08865956217050552,True
367,12.245566666666667,7.614,7.614,0.9678212404251099,0.08851845562458038,True
368,12.278933333333333,7.614,7.614,0.969122052192688,0.08544802665710449,True
369,12.3123,7.614,7.614,0.9686790108680725,0.08669613301753998,True
